tweet_id,month,month_name,date,text,likes,retweets,replies,views,length,hashtags,mentions,links,sentiment,sentiment_label
1884987545190056037,1,January,Thu Jan 30 15:30:26 +0000 2025,"My deepest condolences to the families and loved ones of the victims of the tragic aircraft accident in Washington DC.

Our thoughts are with the people of the United States at this difficult time.",1389,284,652,95090,197,0,0,0,-0.5537,negative
1884539353629704568,1,January,Wed Jan 29 09:49:29 +0000 2025,"Crecemos más que nadie y crecemos más verde que nadie. 

El éxito de nuestro modelo energético es la base del éxito de nuestro modelo económico. El que nos ha permitido cerrar 2024 con un crecimiento trimestral del 3,5% del PIB.

CRECE la economía, COMPARTIMOS la riqueza y https://t.co/noOE0RjQOf",3087,934,1883,106643,297,0,0,1,0.34,positive
1884534895558422858,1,January,Wed Jan 29 09:31:46 +0000 2025,"Nos lo jugamos todo al verde.

Este Gobierno ha convertido a España en la quinta gran economía más sostenible del planeta, líder global en hidrógeno verde.

Cambiando la legislación, con más ayudas y bonificaciones fiscales y el apoyo de inversores y empresas. https://t.co/041bXIdrmW",3531,999,1375,158835,284,0,0,1,0.34,positive
1884244701366157536,1,January,Tue Jan 28 14:18:39 +0000 2025,"El ruido de la democracia a veces puede resultar incómodo. Pero siempre será mejor que el silencio de las autocracias.

En estos días, la coalición negacionista del PP y VOX han contaminado el debate público con manipulaciones y mentiras.

Mentiras que debo desmentir.👇 https://t.co/jxgyVbAycO",5840,1836,2602,234130,293,0,0,1,0.0,neutral
1884240585113969107,1,January,Tue Jan 28 14:02:17 +0000 2025,"El Gobierno ha aprobado un nuevo Real Decreto Ley Social que contiene la práctica totalidad de las medidas del escudo social aprobado en diciembre.

Un total de 29 medidas, que incluyen:
➡️ La revalorización de las pensiones conforme al IPC
➡️ La mejora de las pensiones mínimas https://t.co/fwu1nsf4yf",5358,1784,2281,642568,302,0,0,1,0.34,positive
1884168593518256225,1,January,Tue Jan 28 09:16:13 +0000 2025,"En 2024, en España hemos creado casi medio millón de puestos de trabajo, con récord de ocupados y reduciendo el paro por debajo del 11% por primera vez desde 2008.

Menos mujeres en paro, menos temporalidad y más empleo de calidad.

Esta es la política del Gobierno.",4730,1299,1407,313211,266,0,0,0,0.0,neutral
1883952411158380667,1,January,Mon Jan 27 18:57:11 +0000 2025,"Bienvenido, @SecGenNATO, en la que es tu primera visita a España como secretario general de la @NATO.

España es un aliado serio, responsable y comprometido con la Alianza.

Seguiremos impulsando todos los esfuerzos para garantizar la paz, apoyando a Ucrania y defendiendo https://t.co/ctKqkKKbgC",1718,479,931,121543,296,0,2,1,0.0,neutral
1883920179215937614,1,January,Mon Jan 27 16:49:06 +0000 2025,"Hoy me he reunido con @AmitabhBehar, director ejecutivo de @Oxfam.

Hemos hablado de lo importante que es que la 4ª Conferencia Internacional sobre Financiación para el Desarrollo que celebraremos en Sevilla en junio sea un éxito.

La participación de la sociedad civil será https://t.co/Uc0H7GgIup",1565,457,863,106266,298,0,2,1,0.0,neutral
1883827229102137562,1,January,Mon Jan 27 10:39:45 +0000 2025,"Today we remember the horror of the Holocaust. We will never forget the cruelty of the Nazi regime against defenseless people only because they were Jews or belonged to any other minority.

We honor all the victims and their families in such an important day. We will never let",1948,495,936,192629,277,0,0,0,0.1058,positive
1883509445381992771,1,January,Sun Jan 26 13:37:00 +0000 2025,"Ante la coalición negacionista, voy a buscar votos y apoyos hasta debajo de las piedras por responsabilidad y por convicción para que la gente tenga sus derechos.

Los derechos que el PP y Vox les han cercenado. https://t.co/OK5NY2I35x",4161,1125,3555,364261,235,0,0,1,0.0,neutral
1883506433712365754,1,January,Sun Jan 26 13:25:02 +0000 2025,"Lo que tenemos enfrente, con Feijóo y Abascal, es la coalición negacionista.

Niegan con su voto la revalorización de las pensiones, el transporte publico gratuito, las ayudas a la DANA, la subida del SMI o el cambio climático.

No hay por dónde cogerlo. https://t.co/LCMQTucgWp",5211,1563,3250,505592,278,0,0,1,-0.296,negative
1883498871231234093,1,January,Sun Jan 26 12:54:59 +0000 2025,"MÁS PSOE.

Si queremos más Estado del bienestar, más empleo y mejores salarios, una seguridad social fuerte y mejores pensiones para nuestros jubilados. Más @PSOE.

En España y en Canarias. https://t.co/w5b9tpV5ZP",2942,871,1902,170146,213,0,1,1,0.0,neutral
1882751987634368687,1,January,Fri Jan 24 11:27:08 +0000 2025,"Mejores salarios, mayores pensiones y ayudas a la ciudadanía. 

No son una recompensa para el Gobierno.

Son para los millones de españoles y españolas que se las han ganado con el sudor de su frente y con sus impuestos. 

Ningún cálculo partidista debería negárselas. https://t.co/dfvUr1IKGd",4128,1357,3420,224640,292,0,0,1,-0.296,negative
1882743067914170704,1,January,Fri Jan 24 10:51:41 +0000 2025,"Tenemos un país maravilloso y lo estamos mostrando en @fitur_madrid.

Viajemos a Valencia, ahora más que nunca. 

Que el turismo sea motor de recuperación y muestra de solidaridad de todo un país con una tierra que todos llevamos en el corazón. 

Nos necesitan. https://t.co/QgGz0HlrzD",2202,632,1744,128459,285,0,1,1,0.0,neutral
1882470677661589986,1,January,Thu Jan 23 16:49:18 +0000 2025,"Enhorabuena, @karsiagascon, por tu nominación como mejor actriz en los #Oscar.

Tu inmensa interpretación en 'Emilia Pérez' sigue cosechando éxitos.

Ojalá te recibamos pronto con ese gran reconocimiento. ¡Suerte!",5475,657,1252,1570235,213,1,1,0,0.0,neutral
1882459795354956056,1,January,Thu Jan 23 16:06:04 +0000 2025,"Gracias, en mi nombre y en el de todos los españoles, especialmente de los ciudadanos y ciudadanas de Valencia, a los más de 25.000 militares que han colaborado, y están aún trabajando, para devolver la normalidad a las zonas afectadas por la DANA.

Este ha sido un despliegue https://t.co/WiTXoVbLKf",4852,1265,1777,191433,300,0,0,1,0.34,positive
1882419773016793395,1,January,Thu Jan 23 13:27:02 +0000 2025,"El Gobierno de España es consciente de la enormidad y dureza de la tarea que queda por hacer frente a los efectos de la DANA. Estamos y estaremos a su lado el tiempo que haga falta.

Hoy he anunciado a los alcaldes y alcaldesas de los municipios afectados que el Gobierno https://t.co/fZ22HeS3Dv",2101,689,1550,109792,295,0,0,1,0.0,neutral
1882396684463788531,1,January,Thu Jan 23 11:55:17 +0000 2025,"Gracias a todos los alcaldes y alcaldesas de las zonas afectadas por la Dana. 

Sabemos lo que habéis sufrido y lo que estáis sufriendo. Y que conocéis por sus nombres a los vecinos y vecinas que tanto han perdido.

Habéis estado a su lado.  Y nosotros estamos junto a vosotros. Y https://t.co/KWS1ou9tvb",3967,1086,1542,297158,304,0,0,1,0.0,neutral
1882144326559670540,1,January,Wed Jan 22 19:12:30 +0000 2025,"Termino mi jornada en Davos con un encuentro con el presidente de Panamá, @JoseRaulMulino.

España apoya a Panamá como parte de la Comunidad Iberoamericana de Naciones.

Nuestra relación se rige por el compromiso con el Derecho Internacional y el respeto a los Tratados https://t.co/xjwc6qW3hW",2846,817,932,131088,293,0,1,1,0.0,neutral
1882127657480999167,1,January,Wed Jan 22 18:06:16 +0000 2025,"Me he reunido en Davos con el presidente de Ucrania, @ZelenskyyUa.

Hemos conversado sobre la marcha del proceso de adhesión de Ucrania a la UE y le he reiterado el apoyo de España frente a la agresión rusa.

Nuestros principios son claros: no puede haber acuerdo sobre Ucrania https://t.co/TKwkIBurmx",1763,462,1236,280910,301,0,1,1,-0.296,negative
1895201985416306881,2,February,Thu Feb 27 19:58:59 +0000 2025,"Frente a los bulos, los datos:

🇪🇸 España mejora su puntuación, sube dos puestos en el ranking global, y se consolida como una de las democracias más plenas del mundo según @TheEconomist.

https://t.co/GSTu85I08V https://t.co/QXYqjymkLU",6535,1839,2952,818048,236,0,1,2,0.0,neutral
1895192270728565067,2,February,Thu Feb 27 19:20:22 +0000 2025,"No muere una mujer, a una mujer la matan.

No es un calentón, es una agresión.

No es un divorcio duro, es violencia machista.

La lucha contra la #ViolenciaDeGénero no es una lucha de las mujeres contra los hombres. Es una lucha por la dignidad del género humano.

#VivasSinMiedo https://t.co/JXJOh2iUuW",7838,2154,1639,1013115,304,2,0,1,-0.7783,negative
1895111742700622278,2,February,Thu Feb 27 14:00:23 +0000 2025,"Gracias a @ITPAero por impulsar la autonomía estratégica de nuestro país y de la UE en el sector aeroespacial, donde España tiene tanto que ofrecer.

Estaremos a vuestro lado, apostando por la sostenibilidad para reforzar la cohesión territorial y la reindustrialización. https://t.co/veKsuP40Dt",1220,387,320,49912,295,0,1,1,0.0,neutral
1895090660014788959,2,February,Thu Feb 27 12:36:37 +0000 2025,"La Unión Europea no se creó contra nadie. Se creó a favor del multilateralismo y el entendimiento entre países, la paz, el desarrollo económico y la justicia social.

Ante la amenaza de la involución y el cierre de las economías, apostamos por el avance y la apertura del mundo. https://t.co/Qq3yDQVSj3",3445,1087,897,121820,302,0,0,1,0.128,positive
1894830041248473521,2,February,Wed Feb 26 19:21:00 +0000 2025,"Hoy he hablado con @LulaOficial, @GabrielBoric, @petrogustavo y @OrsiYamandu sobre los peligros que plantean para nuestras democracias la desinformación y las campañas de injerencia extranjeras. 

Nuestros países van a trabajar juntos para garantizar unas redes sociales libres de https://t.co/SzDjGHFFat",8304,2439,3125,725945,304,0,4,1,0.0,neutral
1894765608220156020,2,February,Wed Feb 26 15:04:58 +0000 2025,"Frente a la involución que nos rodea, progreso.

España vuelve a brillar con luz propia en materia de igualdad de género.

 ¡Avanzamos!",1600,556,1016,144293,135,0,0,0,0.0,neutral
1894745465364553845,2,February,Wed Feb 26 13:44:56 +0000 2025,"Esta mañana me he reunido con el @eucopresident, @vonderleyen y todos los Estados miembros para impulsar la creación de un espacio europeo de seguridad y defensa y preparar el próximo Consejo Europeo.

Ucrania, España y el mundo necesitan una Europa fuerte y unida. Y se la vamos https://t.co/MyZ96SY8Ns",1760,527,640,78156,303,0,2,1,0.0,neutral
1894666918805524521,2,February,Wed Feb 26 08:32:49 +0000 2025,"No hay color entre su potencial gobierno de coalición y este gobierno de coalición.

Cada vez que Abascal se hace fotos fuera, quien se retrata es usted, señor Feijóo.

Rompa con aquellos que quieren romper con Europa.

Rompa con la ultraderecha, como hace la derecha alemana. https://t.co/9agDD4tHwz",3868,1169,1321,164029,300,0,0,1,-0.296,negative
1894431389635715330,2,February,Tue Feb 25 16:56:54 +0000 2025,"¡Qué grande eres, @JesusCalleja!

¡Deseando que nos cuentes la experiencia! ¡Te atreves con todo!",3515,441,1214,589943,97,0,1,0,0.0,neutral
1894100129646293103,2,February,Mon Feb 24 19:00:36 +0000 2025,"Ucrania, España está contigo. https://t.co/fp7leVNI9D",22234,2051,3370,1128614,53,0,0,1,0.0,neutral
1894076295606128658,2,February,Mon Feb 24 17:25:53 +0000 2025,"Con el primer ministro de Canadá, @JustinTrudeau, reafirmamos en Kyiv nuestro apoyo a Ucrania y la necesidad de que participe en las negociaciones de paz.

También hemos abordado la importancia de seguir ampliando nuestra relación comercial, y la necesidad de seguir defendiendo https://t.co/cbSeKGq0zd",4996,1047,938,177405,302,0,1,1,0.0,neutral
1893974276803371108,2,February,Mon Feb 24 10:40:30 +0000 2025,"Ucrania debe ganar una paz justa y duradera. De ello dependen la libertad, la seguridad y el futuro de todos los europeos y europeas.

Por eso acabo de anunciar en Kyiv que España enviará un nuevo paquete de ayuda militar por valor de 1.000 millones de euros al pueblo ucraniano. https://t.co/f7a7BKiIbi",4557,1075,1994,829864,303,0,0,1,0.0,neutral
1893931765275759092,2,February,Mon Feb 24 07:51:35 +0000 2025,"Felicidades a @_FriedrichMerz por la victoria electoral de anoche en Alemania.

Una Europa fuerte requiere que trabajemos unidos para afrontar retos comunes. Más competitividad, autonomía estratégica y transición ecológica y digital.",1804,364,654,160296,233,0,1,0,0.0,neutral
1893913314591171040,2,February,Mon Feb 24 06:38:16 +0000 2025,"España está con Ucrania.

Tres años después del inicio de la agresión rusa, nuestro compromiso con el pueblo ucraniano sigue intacto. Ya en Kyiv, para participar en la Cumbre Internacional de apoyo a Ucrania. https://t.co/vpv5uaTZPL",8911,1345,1629,377411,232,0,0,1,0.0,neutral
1893643723482771518,2,February,Sun Feb 23 12:47:00 +0000 2025,"A los de la motosierra: 

Que no les gusta el feminismo, pues toma Pacto de Estado contra la Violencia de Género.

Que no les gusta la reforma laboral, pues reducimos la jornada laboral.

Que no les gusta Europa, pues más Europa. https://t.co/g4XaVRQJ1k",7788,1712,3357,712781,253,0,0,1,-0.6808,negative
1893641205684298162,2,February,Sun Feb 23 12:37:00 +0000 2025,"Hoy hay elecciones en Alemania. 

Y en ninguna ecuación de gobernabilidad entrará la ultraderecha.

Esa es la diferencia entre la derecha española y la alemana. Entre una derecha moderada y una derecha tutelada por la ultraderecha.

Aquí, lo que dice Abascal va a misa. https://t.co/51vg4xTRkv",4229,962,1966,777362,293,0,0,1,0.0,neutral
1893638265850237373,2,February,Sun Feb 23 12:25:19 +0000 2025,"Nunca ha habido tantos recursos para blindar los servicios públicos. Y nunca ha habido un proceso privatizador como el que impulsa Moreno Bonilla.

En 2026 pasaremos del verbo privatizar al verbo blindar.

@mjmonteroc será una extraordinaria presidenta de Andalucía. https://t.co/ZOcZIkiEfm",2355,815,947,115399,290,0,1,1,0.5859,positive
1893276104913289505,2,February,Sat Feb 22 12:26:13 +0000 2025,"Hay quien llama dictador a @ZelenskyyUa. Recordemos que es un presidente elegido con el voto de los ucranianos y ucranianas.

Y si hay alguien que ha luchado por la democracia en Rusia, ese no ha sido Putin.

Ha sido Navalny, que pagó esa lucha por la democracia con su vida. https://t.co/XUF5MuzR5B",5003,1253,2074,453464,299,0,1,1,0.4145,positive
1893273534606049314,2,February,Sat Feb 22 12:16:00 +0000 2025,"Su lema no es todo por la patria, es todo por la pasta.

La internacional ultraderechista es como la criptomoneda de Milei, una estafa piramidal.

Su objetivo es hacer ruido mientras hacen negocio con lo público.

Frente a su motosierra, nosotros tenemos el BOE. https://t.co/uIhIPDWJgr",5118,1599,1898,276777,286,0,0,1,-0.296,negative
1893270802415411370,2,February,Sat Feb 22 12:05:09 +0000 2025,"La historia volverá a ser muy dura con los colaboracionistas del s. XXI, como lo fue con los del s. XX.

Sr. Feijóo, no se puede ser europeísta por la mañana, y acostarse con la ultraderecha por la noche. https://t.co/8pUA3PCYld",3233,999,1221,143494,228,0,0,1,-0.296,negative
1895201985416306881,2,February,Thu Feb 27 19:58:59 +0000 2025,"Frente a los bulos, los datos:

🇪🇸 España mejora su puntuación, sube dos puestos en el ranking global, y se consolida como una de las democracias más plenas del mundo según @TheEconomist.

https://t.co/GSTu85I08V https://t.co/QXYqjymkLU",6535,1839,2952,818048,236,0,1,2,0.0,neutral
1895192270728565067,2,February,Thu Feb 27 19:20:22 +0000 2025,"No muere una mujer, a una mujer la matan.

No es un calentón, es una agresión.

No es un divorcio duro, es violencia machista.

La lucha contra la #ViolenciaDeGénero no es una lucha de las mujeres contra los hombres. Es una lucha por la dignidad del género humano.

#VivasSinMiedo https://t.co/JXJOh2iUuW",7838,2154,1639,1013115,304,2,0,1,-0.7783,negative
1895111742700622278,2,February,Thu Feb 27 14:00:23 +0000 2025,"Gracias a @ITPAero por impulsar la autonomía estratégica de nuestro país y de la UE en el sector aeroespacial, donde España tiene tanto que ofrecer.

Estaremos a vuestro lado, apostando por la sostenibilidad para reforzar la cohesión territorial y la reindustrialización. https://t.co/veKsuP40Dt",1220,387,320,49912,295,0,1,1,0.0,neutral
1895090660014788959,2,February,Thu Feb 27 12:36:37 +0000 2025,"La Unión Europea no se creó contra nadie. Se creó a favor del multilateralismo y el entendimiento entre países, la paz, el desarrollo económico y la justicia social.

Ante la amenaza de la involución y el cierre de las economías, apostamos por el avance y la apertura del mundo. https://t.co/Qq3yDQVSj3",3445,1087,897,121820,302,0,0,1,0.128,positive
1894830041248473521,2,February,Wed Feb 26 19:21:00 +0000 2025,"Hoy he hablado con @LulaOficial, @GabrielBoric, @petrogustavo y @OrsiYamandu sobre los peligros que plantean para nuestras democracias la desinformación y las campañas de injerencia extranjeras. 

Nuestros países van a trabajar juntos para garantizar unas redes sociales libres de https://t.co/SzDjGHFFat",8304,2439,3125,725945,304,0,4,1,0.0,neutral
1894765608220156020,2,February,Wed Feb 26 15:04:58 +0000 2025,"Frente a la involución que nos rodea, progreso.

España vuelve a brillar con luz propia en materia de igualdad de género.

 ¡Avanzamos!",1600,556,1016,144293,135,0,0,0,0.0,neutral
1894745465364553845,2,February,Wed Feb 26 13:44:56 +0000 2025,"Esta mañana me he reunido con el @eucopresident, @vonderleyen y todos los Estados miembros para impulsar la creación de un espacio europeo de seguridad y defensa y preparar el próximo Consejo Europeo.

Ucrania, España y el mundo necesitan una Europa fuerte y unida. Y se la vamos https://t.co/MyZ96SY8Ns",1760,527,640,78156,303,0,2,1,0.0,neutral
1894666918805524521,2,February,Wed Feb 26 08:32:49 +0000 2025,"No hay color entre su potencial gobierno de coalición y este gobierno de coalición.

Cada vez que Abascal se hace fotos fuera, quien se retrata es usted, señor Feijóo.

Rompa con aquellos que quieren romper con Europa.

Rompa con la ultraderecha, como hace la derecha alemana. https://t.co/9agDD4tHwz",3868,1169,1321,164029,300,0,0,1,-0.296,negative
1894431389635715330,2,February,Tue Feb 25 16:56:54 +0000 2025,"¡Qué grande eres, @JesusCalleja!

¡Deseando que nos cuentes la experiencia! ¡Te atreves con todo!",3515,441,1214,589943,97,0,1,0,0.0,neutral
1894100129646293103,2,February,Mon Feb 24 19:00:36 +0000 2025,"Ucrania, España está contigo. https://t.co/fp7leVNI9D",22234,2051,3370,1128614,53,0,0,1,0.0,neutral
1894076295606128658,2,February,Mon Feb 24 17:25:53 +0000 2025,"Con el primer ministro de Canadá, @JustinTrudeau, reafirmamos en Kyiv nuestro apoyo a Ucrania y la necesidad de que participe en las negociaciones de paz.

También hemos abordado la importancia de seguir ampliando nuestra relación comercial, y la necesidad de seguir defendiendo https://t.co/cbSeKGq0zd",4996,1047,938,177405,302,0,1,1,0.0,neutral
